row,stim_idx,claim_idx,n_claims,is_last,edit_type,single_word,error,word_pos,word_orig,word_corrupt,lp_orig,lp_corrupt,n_tok_orig,n_tok_corrupt,d_inj,lp_orig_noinj,lp_corrupt_noinj,d_noinj,d_inj_minus_noinj,prefill,lead,split,foreign_stim_idx,context_left_64,token_str,context_right_16,in_ctx,in_ctx_right,corrupt_in_ctx,claim,lp_orig_pos2,lp_corrupt_pos2,lp_orig_foreign,lp_corrupt_foreign,t2b_error,d_own,d_pos2,d_foreign,own_minus_pos2,own_minus_foreign,pos2_minus_noinj,foreign_minus_noinj,in_full_prefix,core_orig,slot_type,stratum,partner_row,process_order
449,132,0,3,False,corrupt_det,True,,8,Japanese,Jackson,-0.2419355809688568,-21.32396697998047,1.0,1.0,21.082031399011612,-8.646586418151855,-18.845806121826172,10.199219703674316,10.882811695337296,"<explanation>
Wiki article format with structured entries describing a", ,eval,32," 2003 , Tokyopop licensed The One I Love for an English @-@ language translation in North America , and published it in October 2004 . Viz Media republished the manga in February 2015 . The manga has also been translated into other languages . Review",ers, have identified a few themes in the collection . They had a range of reactions to,False,False,False,"Wiki article format with structured entries describing a Japanese anime series, detailing plot and media history of the manga ""The Adventures of Tintin.""",-0.8329469561576843,-23.06439208984375,-13.815352439880373,-23.815351486206055,,21.082031399011612,22.231445133686066,9.999999046325684,-1.1494137346744535,11.082032352685928,12.03222543001175,-0.1992206573486328,True,Japanese,entity,nonlast_in_prefix,629,88
492,145,0,3,False,corrupt_det,True,,15,"1977,","1984,",-2.543520927429199,-3.977426052093506,6.0,6.0,1.4339051246643066,-7.209383964538574,-6.877999782562256,-0.3313841819763183,1.765289306640625,"<explanation>
Historical weather report format with numbered accounts detailing a tornado event in Alaska during January", ,eval,45," on August 8 southwest of San Antonio , Texas . 
 Prior to Abby 's landfall in Texas , gale warnings were issued for the coast and residents on Matagorda Island were evacuated . Overall , the storm 's impacts were limited due to its small size . Only two structures sustained damage in Matagorda"," ,"," one being destroyed by a possible tornado , and the remaining effects resulted from flooding in",False,False,False,"Historical weather report format with numbered accounts detailing a tornado event in Alaska during January 1977, presenting factual data and damage statistics.",-5.092088222503662,-4.858794212341309,-12.523681640625,-11.600988388061523,,1.4339051246643066,-0.2332940101623535,-0.9226932525634766,1.6671991348266602,2.356598377227783,0.0980901718139647,-0.5913090705871582,False,1977,detail,nonlast_not_in_prefix,531,89
456,134,1,3,False,corrupt_det,True,,2,"""He","""Marshall",-4.187790870666504,-13.571084022521973,2.0,3.0,9.383293151855469,-7.895586967468262,-13.34838581085205,5.452798843383789,3.93049430847168,"<explanation>
The phrase", ,eval,34," his pontificate . In 1759 Jesuits were expelled from Portugal , in 1762 from the Kingdom of France , in 1767 from Spain and in 1768 from the Kingdom of Naples , the Kingdom of Sicily and the Duchy of Parma and P",iac,enza . Clement XIII strongly defended the Society ( e.g. in the bull Apost,False,False,False,"The phrase ""He was also Duke of Parma and Piacenza, and the cities of Mantua and Piac"" is mid-sentence describing a compound Italian place name with a historical list of Italian towns, suggesting a corrupted or obscure Italian place name completion.",-7.35474967956543,-12.531573295593262,-11.63711929321289,-15.168771743774414,,9.383293151855469,5.176823616027832,3.531652450561523,4.206469535827637,5.851640701293945,-0.275975227355957,-1.9211463928222656,True,He,entity,nonlast_in_prefix,613,90
495,146,0,3,False,corrupt_det,True,,24,Pikachu.,Marshall.,-11.588631629943848,-15.97825050354004,2.0,2.0,4.389618873596191,-19.99205017089844,-17.536754608154297,-2.4552955627441406,6.844914436340332,"<explanation>
Wiki article format with numbered list detailing a fictional character's attributes and appearances, listing achievements and media appearances for a fictional Pokémon character named", ,eval,46," public knowledge of the animal , which allowed the writers to make things up about the species . Critical reception for the character from both professionals and fans have been considerably positive . Merchandising of the character include plush toys , t @-@ shirts , wooden toys , glasses , and coloring books , along with appearances in literature and", a," 2009 video game for the Nintendo DS . 
 
 = = Role",False,False,False,"Wiki article format with numbered list detailing a fictional character's attributes and appearances, listing achievements and media appearances for a fictional Pokémon character named Pikachu.",-17.069671630859375,-16.128128051757812,-23.829927444458008,-20.962722778320312,,4.389618873596191,-0.9415435791015624,-2.8672046661376953,5.331162452697754,7.256823539733887,1.513751983642578,-0.4119091033935547,False,Pikachu,entity,nonlast_not_in_prefix,479,91
458,135,0,3,False,corrupt_det,True,,10,Canadian,In,-0.3577206432819366,-19.57549476623535,1.0,1.0,19.217774122953415,-7.854844093322754,-15.886094093322754,8.03125,11.186524122953417,"<explanation>
Wiki article format with biographical music article structure detailing a", ,eval,35," 2011 , each written in a different style , and Townsend continues to record and tour under the new moniker . 
 Across all his bands and projects , Townsend has released twenty @-@ three studio albums and three live albums . Townsend 's trademark production style , featuring a heavily multitracked wall of", sound," , has been compared to the styles of Phil Spector and Frank Zappa .",False,False,True,"Wiki article format with biographical music article structure detailing a Canadian rock band's career, listing albums and influences with informal tone.",-1.1162196397781372,-20.311532974243164,-10.498051643371582,-23.8574275970459,,19.217774122953415,19.195313334465027,13.359375953674316,0.022460788488388,5.8583981692790985,11.164063334465029,5.328125953674316,True,Canadian,entity,nonlast_in_prefix,276,92
501,148,0,3,False,corrupt_det,True,,1,TV,British,-0.3405774235725403,-14.762452125549316,1.0,1.0,14.421874701976776,-13.63530445098877,-13.01030445098877,-0.625,15.046874701976776,"<explanation>
Wiki-style", ,eval,48," "" Road to the North Pole "" is the seventh episode of the ninth season of the animated comedy series Family Guy . Directed by Greg Colton and co @-@ written by Chris Sheridan and Danny Smith , the episode originally aired on Fox in the United States on December 12 , 2010 . In"," """," Road to the North Pole "" , two of the show 's main characters ,",False,False,False,"Wiki-style TV show article format with informal tone and parenthetical references establishes a structured episode summary pattern about ""The Simpsons"" episode ""The Good Wife.""",-9.039230346679688,-13.726730346679688,-20.901336669921875,-13.278289794921877,,14.421874701976776,4.6875,-7.623046875,9.734374701976776,22.044921576976776,5.3125,-6.998046875,False,TV,entity,nonlast_not_in_prefix,416,93
476,140,1,3,False,corrupt_det,True,,10,"25""","32""",-0.1473196297883987,-25.133235931396484,4.0,4.0,24.98591630160809,-15.203897476196287,-16.106197357177734,0.9022998809814452,24.08361642062664,"<explanation>
The phrase ""The fifth novel of Stephen King , his", ,eval,40," = The Litigators = 
 
 The Litigators is a 2011 legal thriller novel by John Grisham , his 2",5,th fiction novel overall . The Litigators is about a two @-@ partner,True,False,False,"The phrase ""The fifth novel of Stephen King , his 25"" strongly implies a numbered list or record of his works, with ""25th novel"" suggesting a milestone or ranking number for his career.",-18.946937561035156,-19.361835479736328,-18.413345336914062,-20.904882431030273,,24.98591630160809,0.4148979187011719,2.491537094116211,24.571018382906917,22.49437920749188,-0.4874019622802733,1.5892372131347656,True,25,detail,nonlast_in_prefix,623,94
508,150,0,3,False,corrupt_det,True,,13,British,North,-0.2625305354595184,-10.012530326843262,1.0,1.0,9.749999791383743,-6.433897972106934,-11.465147972106934,5.03125,4.718749791383743,"<explanation>
Historical military aviation technical article format with technical specifications and dates, describing a", ,eval,50," Motor Carriage = 
 
 The T30 Howitzer Motor Carriage ( HMC ) was a United States Army self @-@ propelled gun used in World War II . Its design was based on requirements for an assault gun issued by the Armored Force in 1941 and it was built as an interim", solution," until a fully tracked design was complete . 
 Produced by the White Motor Company ,",False,False,False,"Historical military aviation technical article format with technical specifications and dates, describing a British aircraft design designation.",-10.17597484588623,-12.05097484588623,-12.57541561126709,-13.88791561126709,,9.749999791383743,1.875,1.3125,7.874999791383743,8.437499791383743,-3.15625,-3.71875,False,British,entity,nonlast_not_in_prefix,222,95
493,145,1,3,False,corrupt_det,True,,3,"""The","""Anna",-12.595867156982422,-28.439617156982425,2.0,2.0,15.84375,-5.874821662902832,-14.468571662902832,8.59375,7.25,"<explanation>
The sentence structure", ,eval,45," on August 8 southwest of San Antonio , Texas . 
 Prior to Abby 's landfall in Texas , gale warnings were issued for the coast and residents on Matagorda Island were evacuated . Overall , the storm 's impacts were limited due to its small size . Only two structures sustained damage in Matagorda"," ,"," one being destroyed by a possible tornado , and the remaining effects resulted from flooding in",True,True,False,"The sentence structure ""The damage report noted that only two structures in Fairbanks sustained damage during the storm , "" provides a specific example listing local incidents, with ""Two buildings in Northwood suffered damage"" suggesting a count or details follow.",-6.3821330070495605,-23.77275848388672,-3.164612293243408,-14.03961181640625,,15.84375,17.390625476837158,10.874999523162842,-1.5468754768371582,4.968750476837158,8.796875476837158,2.281249523162842,True,The,entity,nonlast_in_prefix,192,96
517,153,0,4,False,corrupt_det,True,,8,19th-century,26th-century,-0.7614444494247437,-23.080764770507812,5.0,5.0,22.31932032108307,-7.0279221534729,-16.97198486328125,9.94406270980835,12.37525761127472,"<explanation>
German historical biography with structured chapters detailing a", ,eval,53," age of 26 , with her three children to Stümpe dying as infants . About 1830 Friedrich Wilhelm Busch , the illegitimate son of a farmer , settled in Wiedensahl after completing a business apprenticeship in the nearby village of Loccum . He took over the Kleine shop", in," Wiedensahl , which he completely modernised . 
 
 = = Life =",False,False,False,"German historical biography with structured chapters detailing a 19th-century Mennonite family's business career in Danzig, Poland.",-1.5065667629241943,-23.573345184326172,-11.95449447631836,-18.969097137451172,,22.31932032108307,22.066778421401978,7.0146026611328125,0.2525418996810913,15.304717659950256,12.122715711593628,-2.929460048675537,False,19th-century,entity,nonlast_not_in_prefix,171,97
496,146,1,3,False,corrupt_det,True,,3,"""The","""Mulder",-0.1371085345745086,-13.791458129882812,2.0,3.0,13.654349595308304,-4.32025146484375,-20.962169647216797,16.641918182373047,-2.987568587064743,"<explanation>
The sentence ending", ,eval,46," public knowledge of the animal , which allowed the writers to make things up about the species . Critical reception for the character from both professionals and fans have been considerably positive . Merchandising of the character include plush toys , t @-@ shirts , wooden toys , glasses , and coloring books , along with appearances in literature and", a," 2009 video game for the Nintendo DS . 
 
 = = Role",True,True,False,"The sentence ending ""The character has received a video game series, a toy line, and a song; as well as a mascot appearance and a"" suggests a concluding list item or additional media appearances or merchandise, implying a final achievement or product.",-2.0701942443847656,-13.396763801574709,-0.9356635212898254,-17.898578643798828,,13.654349595308304,11.32656955718994,16.962915122509003,2.3277800381183624,-3.308565527200699,-5.3153486251831055,0.3209969401359558,True,The,entity,nonlast_in_prefix,170,98
529,156,1,3,False,corrupt_det,True,,31,12th,19th,-4.730003356933594,-7.871148109436035,4.0,4.0,3.1411447525024414,-15.877659797668455,-14.774407386779783,-1.103252410888672,4.244397163391113,"<explanation>
The phrase ""The episode is the fifth episode of the series titled 'The Dark Knight' and is the first episode overall"" implies a numeric metadata format (""airdate and total episodes count,", ,eval,56," = President Evil = 
 
 "" President Evil "" is the fifth episode of the third season of the American mystery television series Veronica Mars , and the forty @-@ ninth episode", overall, . Written by Jonathan Moskin and David Mulei and directed by Nick Mar,False,False,False,"The phrase ""The episode is the fifth episode of the series titled 'The Dark Knight' and is the first episode overall"" implies a numeric metadata format (""airdate and total episodes count, 12th overall""), completing a definition of the episode's status.",-15.208328247070312,-15.989748001098633,-19.114017486572266,-15.900146484375,,3.1411447525024414,0.7814197540283203,-3.2138710021972656,2.359724998474121,6.355015754699707,1.8846721649169924,-2.1106185913085938,False,12th,entity,nonlast_not_in_prefix,195,99
499,147,1,3,False,corrupt_det,True,,3,"""The","""American",-4.466243267059326,-15.278743743896484,2.0,2.0,10.812500476837158,-5.874821662902832,-10.624821662902832,4.75,6.062500476837158,"<explanation>
The sentence structure", ,eval,47," the Merville Gun Battery . Allied planners had judged from the size of the concrete gun emplacements that the guns must be around 150 mm in calibre . If so , the guns would have a range of about 8 miles ( 13 km ) and could threaten Sword Beach , to the west of", Ou,"istreham , where the 3rd British Infantry Division were due to land",True,True,False,"The sentence structure ""The British aircraft had also attempted to bomb the German battleship 'Prinz Wilhelm' en route to Ouistreham, near Ou"" continues listing locations, specifically referencing a target town near the invasion site.",-5.4598774909973145,-12.209877014160156,-6.806739330291748,-13.431739807128906,,10.812500476837158,6.749999523162842,6.625000476837158,4.062500953674316,4.1875,1.9999995231628416,1.8750004768371584,True,The,entity,nonlast_in_prefix,234,100
531,157,0,3,False,corrupt_det,True,,10,UK,States,-0.5740824341773987,-19.00279426574707,1.0,1.0,18.42871183156967,-10.045598983764648,-17.06122398376465,7.015625,11.413086831569672,"<explanation>
British music news article format with factual details about a", ,eval,57," by the group . Roberts also claimed the track had defined her musical style . 
 "" Yo @-@ Yo "" is a 1950s @-@ themed electropop and synthpop song in which Roberts sings about an undecided lover . The song received positive reviews from critics , who compared Roberts ' vocals", to," those of singer Kate Bush . Commercially , it was a failure , charting",False,False,False,"British music news article format with factual details about a UK pop group's career, listing chart performance and promotional activities.",-13.796793937683104,-21.132732391357425,-20.525426864624023,-23.315221786499023,,18.42871183156967,7.335938453674316,2.789794921875,11.092773377895355,15.638916909694672,0.3203134536743164,-4.225830078125,False,UK,entity,nonlast_not_in_prefix,554,101
518,153,1,4,False,corrupt_det,True,,3,"(""In","(""Creek",-9.009621620178224,-25.01895523071289,2.0,3.0,16.009333610534668,-10.806367874145508,-23.906902313232425,13.100534439086914,2.908799171447754,"<explanation>
The paragraph mid-sentence", ,eval,53," age of 26 , with her three children to Stümpe dying as infants . About 1830 Friedrich Wilhelm Busch , the illegitimate son of a farmer , settled in Wiedensahl after completing a business apprenticeship in the nearby village of Loccum . He took over the Kleine shop", in," Wiedensahl , which he completely modernised . 
 
 = = Life =",True,True,False,"The paragraph mid-sentence (""In the meantime the widow Anna took over the trading business of her husband and became a partner in the local bank.",-9.127099990844728,-24.846397399902344,-12.41795825958252,-19.693904876708984,,16.009333610534668,15.719297409057615,7.275946617126465,0.2900362014770508,8.733386993408203,2.618762969970703,-5.824587821960449,True,In,entity,nonlast_in_prefix,429,102
535,158,1,3,False,corrupt_det,True,,3,"""Thus","""Raw",-1.1984007358551023,-18.667152404785156,2.0,2.0,17.468751668930054,-13.41400146484375,-16.38275146484375,2.96875,14.500001668930054,"<explanation>
The sentence ending", ,eval,58," 1915 . However , Allied control of the Strait of Otranto meant that the Austro @-@ Hungarian Navy was , for all intents and purposes , effectively bottled up in the Adriatic . Nonetheless , the presence of the Zrínyi and other battleships tied down a substantial force of Allied", ships," . 
 With the war going against the Austrians by the end of 1",False,False,False,"The sentence ending ""Thus the absence of the German battleship allowed British naval forces to concentrate on other duties, freeing many Allied warships from blockade duty"" suggests a clause describing naval diversionary costs or enemy ship commitments, continuing a historical consequence clause.",-7.737189769744873,-17.89344024658203,-13.11033535003662,-15.11033535003662,,17.468751668930054,10.156250476837158,2.0,7.312501192092896,15.468751668930054,7.187500476837158,-0.96875,False,Thus,entity,nonlast_not_in_prefix,576,103
522,154,1,3,False,corrupt_det,True,,2,"""The","""American",-0.6131225228309631,-5.050622463226318,2.0,2.0,4.437499940395355,-5.270586967468262,-8.458086967468262,3.1875,1.2499999403953552,"<explanation>
The phrase", ,eval,54," . 
 
 = = History = = 
 
 Xenon was discovered in England by the Scottish chemist William Ramsay and English chemist Morris Travers in September 1898 , shortly after their discovery of the elements krypton and neon . They found xenon in the residue left over from evaporating components of liquid", air, . Ramsay suggested the name xenon for this gas from the Greek word �,True,True,False,"The phrase ""The first to isolate nitrogen was James Dewar, who used chemical reactions of gases condensed from liquid air"" mirrors a historical definition clause, likely referencing the original air liquefaction process, implying the source material or credit attribution.",-0.1562847644090652,-12.968785285949709,-1.9005670547485352,-7.588067054748535,,4.437499940395355,12.812500521540642,5.6875,-8.375000581145287,-1.2500000596046448,9.625000521540642,2.5,True,The,entity,nonlast_in_prefix,229,104
541,160,1,4,False,corrupt_det,True,,10,3D/2D,10D/2D,-3.1115150451660156,-26.833431243896484,6.0,7.0,23.72191619873047,-13.062101364135742,-23.48304748535156,10.42094612121582,13.300970077514648,"<explanation>
The sentence ""The game's levels were constructed using a hybrid", ,eval,60," collaborated on a puzzle game that became Fez . When McGrath left the project due to creative differences , Fish , the game 's artist , pursued a platform game direction with Renaud Bédard , the game 's programmer , who wrote the game 's level editor and game engine from scratch . Levels were built", in, 3D by extruding surfaces with Photoshop @-@ created textures . B,False,False,False,"The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated.",-10.125185012817385,-29.174421310424805,-11.857409477233888,-28.230756759643555,,23.72191619873047,19.049236297607425,16.373347282409668,4.672679901123047,7.348568916320801,8.628290176391602,5.952401161193848,False,3D/2D,entity,nonlast_not_in_prefix,495,105
537,159,0,3,False,corrupt_det,True,,12,American,Stromeyer,-0.0113726211711764,-32.290061950683594,1.0,2.0,32.27868932951242,-4.256843566894531,-18.601253509521484,14.344409942626951,17.934279386885464,"<explanation>
Wikipedia article format with biographical details listing career milestones and singles for", ,eval,59," "" garnered positive reviews from music critics , who complimented the song 's sexual lyrics . In the United States , it peaked at number 25 on the Hot R & B / Hip @-@ Hop Songs chart , and number 89 on the Billboard Hot 100 chart . The accompanying music video", was," co @-@ directed by Godfrey Taberez and Brown , and filmed at",False,False,False,"Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason.""",-0.8693059086799622,-29.995338439941406,-6.7417521476745605,-25.898605346679688,,32.27868932951242,29.126032531261444,19.156853199005127,3.1526567982509732,13.12183613050729,14.781622588634493,4.812443256378176,True,American,entity,nonlast_in_prefix,224,106
545,161,1,3,False,corrupt_det,True,,3,"""Another","""Florida",-1.8777198791503904,-18.94021987915039,2.0,2.0,17.0625,-14.624821662902832,-16.31232261657715,1.6875009536743164,15.374999046325684,"<explanation>
The sentence structure", ,eval,61," dubious name "" , based on a specimen too incomplete to compare to other specimens or to classify ) . In an attempt to fix this situation , Gregory S. Paul and Kenneth Carpenter ( 2010 ) submitted a petition to the ICZN to have the name A. fragillis officially transferred to the more complete specimen", US,NM4734 ( as a neotype ) . This request is currently,False,False,False,"The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen.",-9.437015533447266,-17.499515533447266,-13.486940383911133,-19.611940383911133,,17.0625,8.0625,6.125,9.0,10.9375,6.374999046325684,4.437499046325684,False,Another,entity,nonlast_not_in_prefix,178,107
547,162,0,3,False,corrupt_det,True,,6,"(""Song","(""Piacenza",-2.1903696060180664,-31.205820083618164,2.0,4.0,29.015450477600098,-15.477453231811523,-24.261585235595703,8.78413200378418,20.23131847381592,"<explanation>
Wiki article format with structured metadata", ,eval,62," = My Boo ( Usher and Alicia Keys song ) = 
 
 "" My Boo "" is a", du,"et between American R & B singers Usher and Alicia Keys , written by U",True,True,False,"Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance.",-7.612597942352295,-38.89666366577149,-13.718442916870115,-31.594253540039062,,29.015450477600098,31.28406572341919,17.875810623168945,-2.268615245819092,11.139639854431152,22.49993371963501,9.091678619384766,True,Song,entity,nonlast_in_prefix,231,108
550,163,0,3,False,corrupt_det,True,,17,Russian,The,-1.7423007488250732,-13.242300987243652,1.0,1.0,11.50000023841858,-3.999828815460205,-9.499828338623049,5.499999523162842,6.000000715255737,"<explanation>
Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the", ,eval,63," and the beginning of the Southern Song . 
 The Jurchens tried to conquer southern China in the 1130s , but they were bogged down by a pro @-@ Song insurgency in the north and a counteroffensive by the Song generals Yue Fei , Han Shizhong , and", others, . The generals regained some territories but retreated,False,False,True,"Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars.",-14.463827133178713,-14.745077133178713,-15.597246170043944,-12.362871170043944,,11.50000023841858,0.28125,-3.234375,11.21875023841858,14.73437523841858,-5.218749523162842,-8.734374523162842,False,Russian,entity,nonlast_not_in_prefix,140,109
558,165,1,3,False,corrupt_det,True,,5,2011,2018,-2.1664109230041504,-6.916410446166992,5.0,5.0,4.749999523162842,-9.388872146606444,-8.888872146606445,-0.5,5.249999523162842,"<explanation>
The sentence ending ""In the", ,eval,65," 
 Del Toso made her debut with the Australia women 's national wheelchair basketball team , known as the Gliders , at the 2009 Osaka Cup in Japan . Since winning a silver medal in London , she has participated in the 2013 Osaka Cup in Japan , where the Gliders successfully", defended," the title they had won in 2008 , 200",False,False,False,"The sentence ending ""In the 2011 Asian Games the Canadian team finished second in the World Military Games and the team also defended"" is mid-clause describing a championship title win and a prior achievement by the Korea team's women's team.",-17.936182022094727,-20.686182022094727,-12.434361457824709,-16.80936050415039,,4.749999523162842,2.75,4.374999046325684,1.9999995231628416,0.3750004768371582,3.25,4.874999046325684,True,2011,detail,nonlast_in_prefix,581,110
554,164,1,4,False,corrupt_det,True,,2,"""Is","""Arno",-2.734179735183716,-20.97025680541992,2.0,3.0,18.23607707023621,-8.645586967468262,-17.920530319213867,9.274943351745604,8.9611337184906,"<explanation>
The phrase", ,eval,64," of the Gracie family . He was also a promoter of Japanese emigration to Brazil . Maeda won more than 2 @,@ 000 professional fights in his career . His accomplishments led to him being called the "" toughest man who ever lived "" and being referred to as the father of Brazilian Jiu @",-,"@ jitsu . 
 
 = = Biography = = 
 
 Maeda was born in",False,False,False,"The phrase ""Is the name 'John Smith' a valid Wikipedia article?",-6.773502826690674,-11.365623474121094,-12.967208862304688,-20.54681396484375,,18.23607707023621,4.59212064743042,7.5796051025390625,13.64395642280579,10.656471967697149,-4.682822704315184,-1.6953382492065412,False,Is,entity,nonlast_not_in_prefix,385,111
565,167,1,3,False,corrupt_det,True,,3,"""The","""Canadian",-5.11035680770874,-14.360357284545898,2.0,2.0,9.250000476837158,-5.874821662902832,-13.187321662902832,7.3125,1.9375004768371584,"<explanation>
The sentence structure", ,eval,67,"ataracts below Tumtum Lake . Its flow drops by 5 metres ( 16 ft ) per kilometre in certain sections . After travelling for 94 kilometres ( 58 mi ) and entering the Shuswap Highland , it enters the northern end of Adams Lake . 
 Adams Lake is roughly", ,72 kilometres ( 45 mi ) along its north @-@ south,True,True,False,"The sentence structure ""The Long Lake is a long narrow lake north of the town, with a length of"" continues a distance/dimension fact about the Lake of Two Hills, likely providing another geographic measurement or feature detail about the lake.",-4.3353118896484375,-16.616561889648438,-2.2064597606658936,-17.518959045410156,,9.250000476837158,12.28125,15.312499284744264,-3.031249523162842,-6.0624988079071045,4.96875,7.999999284744263,True,The,entity,nonlast_in_prefix,610,112
560,166,0,4,False,corrupt_det,True,,20,Wikipedia.,Hills.,-8.86830997467041,-30.954368591308594,2.0,2.0,22.086058616638184,-10.003127098083496,-25.652498245239254,15.649371147155762,6.436687469482422,"<explanation>
Wikipedia article format with formal definition of directed acyclic graphs, following a standard mathematical definition pattern with quoted definitions from", ,eval,66," graph with no directed cycles . That is , it consists of finitely many vertices and edges , with each edge directed from one vertex to another , such that there is no way to start at any vertex v and follow a consistently @-@ directed sequence of edges that eventually loops back to v again . Equivalently"," ,"," a DAG is a directed graph that has a topological ordering , a sequence of",False,False,False,"Wikipedia article format with formal definition of directed acyclic graphs, following a standard mathematical definition pattern with quoted definitions from Wikipedia.",-13.922001838684082,-25.60577392578125,-19.92327117919922,-24.703046798706055,,22.086058616638184,11.683772087097168,4.779775619506836,10.402286529541016,17.306282997131348,-3.9655990600585938,-10.869595527648926,False,Wikipedia,entity,nonlast_not_in_prefix,517,113
571,169,1,3,False,corrupt_det,True,,2,"""Another","""India",-5.499423027038574,-13.56192398071289,2.0,2.0,8.062500953674316,-12.645586967468262,-12.645586967468262,0.0,8.062500953674316,"<explanation>
The phrase", ,eval,69," abilities . After two battles with the gang , Basuki and The Laughing Mask are victorious . Basuki and Minarsih can live together in peace . 
 
 = = Production = = 
 
 Kedok Ketawa was the first film produced by Union Films , one of four new production houses established after the success of Albert", Bal,ink 's Terang Boelan revived the ailing film industry of the Dutch,False,False,False,"The phrase ""Another Filipino actor who was also involved was Herman Bal"" appears to be a name or attribution, likely referencing a Dutch film company or director's name with a historical footnote about censorship or production context, suggesting a parenthetical reference or quotation mark follows.",-11.549943923950195,-20.862443923950195,-10.289732933044434,-19.477231979370117,,8.062500953674316,9.3125,9.187499046325684,-1.2499990463256836,-1.1249980926513672,9.3125,9.187499046325684,True,Another,entity,nonlast_in_prefix,597,114
568,168,1,3,False,corrupt_det,True,,3,"""Although","""Indian",-7.4861531257629395,-19.73615264892578,2.0,2.0,12.249999523162842,-15.499821662902832,-13.062321662902832,-2.4375,14.687499523162842,"<explanation>
The sentence structure", ,eval,68," male at birth . 
 Eguchi wanted to create a romantic comedy manga where the main female character is a cross @-@ dressing boy so as to poke fun at the genre . He took more time to draw the chapters compared to his earlier manga , and as the serialization continued , he found it increasingly difficult to keep up", a, weekly pace for the chapters . He eventually abandoned the series after the editor @-,False,False,False,"The sentence structure ""Although the author struggled to keep up with her writing schedule, she found it difficult to maintain a weekly pace and had to cut back on a"" suggests a quoted statement about the writer's workload or consistency, continuing a critique of chapter output.",-8.722515106201172,-14.347515106201172,-10.057168960571287,-15.025918960571287,,12.249999523162842,5.625,4.96875,6.624999523162842,7.281249523162842,8.0625,7.40625,False,Although,entity,nonlast_not_in_prefix,545,115
579,172,0,4,False,corrupt_det,True,,10,World,Her,-0.8645728230476379,-16.911447525024414,1.0,1.0,16.046874701976776,-8.882953643798828,-14.132953643798828,5.25,10.796874701976776,"<explanation>
British military history reference article with technical specifications of a", ,eval,72," operations . Three prototypes were ordered with the company designation of B @-@ 48 and the informal name of "" Firecrest "" , but only two of them actually flew . The development of the aircraft was prolonged by significant design changes and slow deliveries of components , but the determination by the Ministry of Supply in 1",9,46 that the airframe did not meet the requirements for a strike fighter doomed,False,False,False,"British military history reference article with technical specifications of a World War II British aircraft, describing design and production details.",-2.177004814147949,-13.05200481414795,-12.883939743041992,-21.255033493041992,,16.046874701976776,10.875,8.37109375,5.171874701976776,7.675780951976776,5.625,3.12109375,True,World,entity,nonlast_in_prefix,616,116
573,170,0,3,False,corrupt_det,True,,12,English,William,-0.2266509085893631,-21.35165023803711,1.0,1.0,21.124999329447743,-3.4101672172546387,-14.972667694091797,11.562500476837158,9.562498852610588,"<explanation>
Historical biography format with scholarly attribution, listing titles and dates for an", ,eval,70," = Gerard ( archbishop of York ) = 
 
 Gerard ( died 21 May 1108 ) was Archbishop of York between 1100 and 1108 and Lord Chancellor of England from 1",0,"85 until 1092 . A Norman , he was a member",False,False,False,"Historical biography format with scholarly attribution, listing titles and dates for an English archbishop, suggesting a medieval document about Thomas of Lancaster.",-0.0166489966213703,-19.04789924621582,-11.864373207092283,-18.6143741607666,,21.124999329447743,19.03125024959445,6.750000953674316,2.0937490798532927,14.374998375773426,7.468749772757292,-4.812499523162842,False,English,entity,nonlast_not_in_prefix,439,117
581,172,2,4,False,corrupt_det,True,,1,"19""","26""",-35.232418060302734,-35.5203742980957,4.0,4.0,0.2879562377929687,-29.394798278808594,-30.01319694519043,0.6183986663818359,-0.3304424285888672,"<explanation>
In", ,eval,72," operations . Three prototypes were ordered with the company designation of B @-@ 48 and the informal name of "" Firecrest "" , but only two of them actually flew . The development of the aircraft was prolonged by significant design changes and slow deliveries of components , but the determination by the Ministry of Supply in 1",9,46 that the airframe did not meet the requirements for a strike fighter doomed,True,False,False,"In 19"" implies a date event or decision, completing a historical clause about wartime urgency or cancellation timing.",-34.58662033081055,-39.03009796142578,-31.29067039489746,-34.613059997558594,,0.2879562377929687,4.443477630615234,3.322389602661133,-4.155521392822266,-3.034433364868164,3.8250789642333984,2.703990936279297,True,19,detail,nonlast_in_prefix,165,118
