row,stim_idx,doc_idx,pos,split,claim_idx,n_claims,n_words,cos_z,Δcos,cos_alone,claim,Δcos_randspan_1,randspan_1_start,Δcos_randspan_2,randspan_2_start,Δcos_randspan_3,randspan_3_start,Δcos_shuffle_words
500,147,289,442,eval,2,3,34,0.9067909056946184,-0.09542113802861274,0.8639188014132235,"Final token ""Ou"" is a truncated word mid-sentence (""between Ou""), part of a parenthetical location description (""the planned attack on both positions, including nearby Ouistreham""), strongly expecting ""istreham"" or ""istreham and other French towns.""",-0.011237303254458708,6,-0.00590380100162935,3,-0.0848958851465359,47,-0.04539521990759221
501,148,475,72,eval,0,3,24,0.8263336908754233,0.0030862645723302995,0.5805904638965205,"Wiki-style TV show article format with informal tone and parenthetical references establishes a structured episode summary pattern about ""The Simpsons"" episode ""The Good Wife.""",0.002302822825500317,75,-0.014938530723235588,12,-0.003373992432454065,32,-0.0015259950648742748
502,148,475,72,eval,1,3,38,0.8263336908754233,-0.02126971270330824,0.6720257909283089,"The sentence ""In the episode ""The Good Wife"" , the cast discusses the upcoming episodes of 'The Simpsons' and the episode's plot is titled"" implies a direct quote or summary of the episode's plot, continuing the title's description.",-0.03596653737662214,7,-0.031151801010150137,40,-0.027123030508382717,36,-0.004449741238483962
503,148,475,72,eval,2,3,38,0.8263336908754233,-0.24877976877725894,0.7944532203266348,"Final token "" "" opens a quoted title mid-sentence (""In ""...""), directly continuing the clause ""In 'The Good Wife', in '..."" — expects ""The Good Wife"" or ""This Episode"" or ""The Mystery Man, he"" describing the episode's content.",-0.043370787235910147,13,-0.2555057656006684,58,-0.03566290798192795,28,-0.18749125441125247
504,149,376,66,eval,0,4,10,0.9625658066153824,-0.005695827078104232,0.3999954492141165,"Historical/encyclopedic format with a military photograph caption, describing a U.S.",-0.004410727146333504,63,-0.005205748107718011,48,-0.004387733979384523,54,-0.003514687544998396
505,149,376,66,eval,1,4,12,0.9625658066153824,-0.0010151525389116012,0.49857043165632603,"Army Corps of Engineers document, implying factual details about a specific location.",-0.006324715573506889,50,-0.0015048404247983704,76,-0.004701389121682831,26,-9.576660899401901e-06
506,149,376,66,eval,2,4,32,0.9625658066153824,-0.009908888667646054,0.9401362333869794,"The phrase ""The area was located in both Oakland and Che"" suggests a list of Michigan counties or tribal names, with ""Cheboygan"" being a truncated word mid-sentence describing a second jurisdictional area.",-0.011849389612196948,20,-0.01208709488800197,4,-0.010619015764866013,16,-0.018965535068451556
507,149,376,66,eval,3,4,38,0.9625658066153824,-0.016484605224207693,0.9500441579985033,"Final token ""Che"" is a truncated word mid-list (""Michigan and Che""), part of a parenthetical geographic designation (""two counties: Oakland and Che...""), strongly expecting ""boygan County"" or ""manilla County"" or ""man County,"" completing the enumeration of affected lands.",-0.06199652403371536,33,-0.026949757637901528,46,-0.35330500157852673,30,-0.19915146742934142
508,150,530,70,eval,0,3,17,0.9289029653903451,-0.003404054835181136,0.47601338075479843,"Historical military aviation technical article format with technical specifications and dates, describing a British aircraft design designation.",0.0008367673550754295,32,-0.0012166968132036882,18,-0.001958772604526038,1,-0.003382006281246963
509,150,530,70,eval,1,3,50,0.9289029653903451,-0.005728315154758912,0.7238000919992343,"The phrase ""The Mk III was initially produced as a interim solution and was designated as a stopgap measure"" suggests a clause describing a prior prototype or interim aircraft program, implying a historical context about the US Army's urgent need for a temporary tank gun solution before a permanent design.",-0.03234427376529847,5,-0.022779132129683632,12,-0.0005394852395281813,18,-0.015239052183507518
510,150,530,70,eval,2,3,45,0.9289029653903451,-0.19394858035472984,0.8694177268452848,"Final token ""solution"" ends mid-phrase (""proposed as a interim solution""), part of a quoted description clause (""developed as a interim solution and was a interim solution""), strongly expecting continuation like ""before the permanent design"" or ""to fill a gap"" or ""for the shortage of supplies.""",-0.20426405993156938,66,-0.12771388472835288,34,-0.08442834155025536,42,-0.1868799963060318
511,151,346,144,eval,0,3,16,0.9096310777940992,-0.004338126743205439,0.510740378905099,"British football article format with Wikipedia-style statistics listing, detailing a player's career progression and managerial career.",-0.002930632325451321,13,-0.0011385715235865401,17,-0.0017150304927504578,46,-0.003742679095126933
512,151,346,144,eval,1,3,46,0.9096310777940992,-0.028693849329759935,0.858290220108286,"The sentence structure ""Another example was Alan Shearer who was promoted to the Premier League from the Championship in 1995 while playing for Blackburn Rovers in the"" is mid-sentence describing a league position in a lower division, with a second league example expected about the Championship.",-0.05027444201793152,56,-0.028785631693948766,49,-0.030229767764558768,17,-0.11607810585302003
513,151,346,144,eval,2,3,43,0.9096310777940992,-0.04538237020999847,0.8469422705939924,"Final token ""the"" is an article mid-phrase (""of the""), part of a league specification clause listing a second division (""a player who played in the Championship of the""), requiring a specific league name like ""First Division"" or ""English Football League"" or ""Second Division.""",-0.020491155099535807,23,-0.02875618485428577,39,-0.03559882946676962,11,-0.13855432685795488
514,152,172,275,eval,0,3,21,0.8977440975216446,-0.0056110203648369605,0.42050306782815783,"Literary analysis format with numbered quotations from a scholarly source describing Dante's poetic imagery, detailing specific scenes from the Divine Comedy.",-0.002392486836395591,31,-0.011533192632187994,44,-0.0009303743224079453,21,0.002668984540978525
515,152,172,275,eval,1,3,39,0.8977440975216446,-0.009219006765164295,0.7216666566582972,"The sentence structure ""In another painting, Christ's Pilgrim is depicted as damned"" introduces a specific example of a biblical figure's fate — ""John the Baptist, who is condemned"" suggests a theological or infernal punishment detail about Satan's fallen angels.",-0.030268280105888,0,-0.07213650473829569,37,-0.19187404495482974,32,-0.005688321146100184
516,152,172,275,eval,2,3,44,0.8977440975216446,-0.09885546013087176,0.8729273297614635,"Final token ""condemned"" ends mid-clause (""John is condemned""), part of a list of specific details (""When Dante's poet Virgil is, John is condemned""), expecting continuation like ""to hell for his sins"" or ""in the underworld and must carry a torch"" describing his infernal status.",-0.20167533476079347,27,-0.026987351547059668,8,-0.25571172916712037,48,-0.22361099251526606
517,153,617,487,eval,0,4,16,0.8859772861442085,-0.0036687614203549934,0.4611601071945365,"German historical biography with structured chapters detailing a 19th-century Mennonite family's business career in Danzig, Poland.",-0.08606681692038598,48,-0.0027969508613052696,21,-0.2022374638299297,55,0.0018596407125794912
518,153,617,487,eval,1,4,25,0.8859772861442085,-0.003243720447834497,0.5199904839455349,"The paragraph mid-sentence (""In the meantime the widow Anna took over the trading business of her husband and became a partner in the local bank.",-0.014391455009500898,27,-0.01266995201696619,25,-0.15982228974315393,46,-0.026293619748334773
519,153,617,487,eval,2,4,19,0.8859772861442085,-0.014167448020300788,0.5190009981029006,"She received the inn in the village of Lauenburg"") continues listing career changes and property transfers with specific details.",-0.014152766662292371,32,-0.012539956754285875,0,-0.018922660239242273,35,-0.008911154610418026
520,153,617,487,eval,3,4,44,0.8859772861442085,-0.3231069593933238,0.7998347799449371,"Final token ""in"" ends an incomplete clause (""She took over the lease of the grocery store business in""), directly continuing the property transfer narrative about Anna's acquisition of the landlord's business, expecting ""1825"" or ""the house and then sold it to her"" or similar.",-0.031104941491917115,6,-0.254472335881614,43,-0.015056735911118113,17,-0.2593741748617756
521,154,348,330,eval,0,3,17,0.7939600912485353,-0.014317748859118629,0.25974851717597464,"Encyclopedic Wikipedia article format with structured historical narrative about nitrogen's discovery, establishing scientific context and chemical facts.",-0.01367202484916763,34,-0.006909209343285649,38,-0.017951867599923177,27,-0.004243754322839299
522,154,348,330,eval,1,3,39,0.7939600912485353,-0.021043215937156412,0.6013258740586491,"The phrase ""The first to isolate nitrogen was James Dewar, who used chemical reactions of gases condensed from liquid air"" mirrors a historical definition clause, likely referencing the original air liquefaction process, implying the source material or credit attribution.",-0.07814815090721039,40,-0.0757270948917611,41,-0.08269509371165551,26,-0.02466415011353762
523,154,348,330,eval,2,3,41,0.7939600912485353,-0.1532220089327344,0.7604017026106702,"Final token ""air"" ends mid-phrase (""components separated from liquid air""), part of a parenthetical historical description (""first chemists who isolated nitrogen from liquids obtained from liquefied air""), strongly expecting continuation like ""."" or ""extracted"" or ""the experiment"" or ""and the mixture.""",-0.2562946263973971,25,-0.2634481390985687,30,-0.03538932225275149,6,-0.32614999596501476
524,155,184,405,eval,0,4,17,0.9005202260376267,-0.005177202184538543,0.3996244249115565,"Sports broadcast recap format with historical NFL game details, listing play-by-play highlights of a 1960s Army vs.",-0.01481472467022149,51,-0.003056996450792271,44,-0.008282597965212024,75,-0.0005051317412004819
525,155,184,405,eval,1,4,4,0.9005202260376267,-0.0003870426741545696,0.2596245678920672,Texas Tech football game.,-0.0010168820453870797,13,1.2357977907440088e-05,57,0.0001089609779816314,92,0.0003394486286775189
526,155,184,405,eval,2,4,35,0.9005202260376267,-0.02771257791193582,0.6197447211791216,"The sentence ending ""The Tigers took a 14-0 lead early in the fourth quarter, but Ohio State fumbled on their first possession"" continues a sequence of turnovers and scoring plays, detailing a specific defensive blunder.",-0.03822567028312407,5,-0.03822567028312407,5,-0.05123268842076367,40,-0.025244628255491453
527,155,184,405,eval,3,4,44,0.9005202260376267,-0.30907556849788087,0.8260493300382777,"Final token ""on"" ends an incomplete clause (""Ohio State scored a fumble on""), part of a second consecutive turnover description listing plays (""The Buckeyes responded with a three-and-out on""), expecting ""their next drive"" or ""the following possession"" or ""their final score, forcing a turnover.""",-0.03808918099060199,8,-0.055039788440298776,0,-0.15002739406829269,46,-0.11911782516218195
528,156,458,34,eval,0,3,23,0.8424208733745383,-0.005449600957844081,0.4372398392809212,"Wiki article format with a TV episode title structure, suggesting a fan page or summary format with metadata about a television show episode.",-0.0031245471645079403,68,-0.016250916326933096,9,-0.014482097949851669,53,-0.015197238185117423
529,156,458,34,eval,1,3,40,0.8424208733745383,-0.0857669261173225,0.735764247563133,"The phrase ""The episode is the fifth episode of the series titled 'The Dark Knight' and is the first episode overall"" implies a numeric metadata format (""airdate and total episodes count, 12th overall""), completing a definition of the episode's status.",-0.124748092397859,43,-0.07325051995193843,15,-0.039401003971175075,31,-0.06465187481474555
530,156,458,34,eval,2,3,43,0.8424208733745383,-0.05373801516597432,0.7541330437105396,"Final token ""overall"" ends an incomplete phrase (""with a total of 12 episodes and 145 episodes overall and the script number overall""), strongly expecting ""."" or ""of the series"" or ""."" to close the metadata clause, likely followed by a date or description.",-0.07434242310691908,0,-0.05430199485653975,62,-0.08397384388606122,18,-0.027185833705850482
531,157,501,218,eval,0,3,20,0.9179487936400337,-0.011441066185948756,0.515227685211767,"British music news article format with factual details about a UK pop group's career, listing chart performance and promotional activities.",-0.018463109287168877,68,-0.008098001657960263,50,-0.006582690870391983,29,0.0006532315795813037
532,157,501,218,eval,1,3,39,0.9179487936400337,-0.016755704007243688,0.6897996201313318,"The sentence structure ""The singer's vocal style was compared to Madonna's, with her debut single receiving positive reviews"" suggests a list of musical influences or comparisons, specifically a celebrity comparison or vocal characteristics like Madonna or other pop icons.",-0.034024449221372044,1,-0.056985029867841375,52,-0.06168984418991774,50,-0.011758258148433454
533,157,501,218,eval,2,3,47,0.9179487936400337,-0.1846875919797255,0.8797334276025098,"Final token ""to"" ends an incomplete comparison clause (""her vocals compared to""), part of a quoted attribute list (""Her vocal style has been compared to""), expecting a specific artist name or descriptor like ""Whitney Houston's"" or ""those of other female singers"" or ""the likes of Britney Spears.""",-0.022148166722252727,30,-0.030069732781092373,3,-0.05293008984813907,39,-0.028653827617238448
534,158,23,252,eval,0,3,21,0.8667564623040475,-0.005712325013368713,0.38585295873064224,"Historical military encyclopedia article format with detailed narrative describing a British battleship, incorporating quoted historical accounts about the Mediterranean's strategic importance.",-0.028294051816846855,80,-0.007833404403121857,8,-0.00553694482968492,2,-0.002982834295009673
535,158,23,252,eval,1,3,42,0.8667564623040475,-0.02522530306759918,0.7437665248236658,"The sentence ending ""Thus the absence of the German battleship allowed British naval forces to concentrate on other duties, freeing many Allied warships from blockade duty"" suggests a clause describing naval diversionary costs or enemy ship commitments, continuing a historical consequence clause.",-0.13918204643388288,48,-0.10421121137589096,55,-0.0953979731459661,64,-0.012666449115727008
536,158,23,252,eval,2,3,45,0.8667564623040475,-0.103669209198889,0.8077525096634854,"Final token ""ships"" ends mid-clause (""kept a number of Allied warships occupied a number of guard duty ships""), likely completing with ""in the Atlantic"" or ""that were otherwise tied up"" or ""and prevented them from other duties,"" continuing the clause about naval competition for resources.",-0.032666988673236474,17,-0.1219873361988203,30,-0.20173699306904702,43,-0.284990000419306
537,159,490,229,eval,0,3,24,0.9033892069465512,-0.030779898029703823,0.528293612419981,"Wikipedia article format with biographical details listing career milestones and singles for American singer Tion Wayne, detailing his debut album ""Love Is the Reason.""",-0.013959100198620011,65,-0.016215029387134927,3,-0.007871279113224494,20,-0.007012765315178027
538,159,490,229,eval,1,3,38,0.9033892069465512,0.0016822537115792624,0.8000907074740451,"The sentence structure ""The music video for the single was also released, and a music video was"" implies a final item about a video or promotional content, likely describing a video's creation or cancellation or another related event.",0.0011087397370171947,32,-0.06196878719977261,2,-0.007196054191444312,15,-0.01412442551630333
539,159,490,229,eval,2,3,42,0.9033892069465512,-0.03207423321920988,0.8626170511437385,"Final token ""was"" ends an incomplete clause (""The music video was""), part of a list of video-related activities (""An accompanying music video clip was""), expecting a verb phrase like ""shot in November 2007"" or ""released on December 2007 and featured his nude.""",-0.01203465170275475,53,-0.0009945915336648792,25,-0.014306415765390268,47,-0.2615569456574858
540,160,603,258,eval,0,4,21,0.8889499505732108,-0.008321450044345702,0.505010914651791,"Article structure: blog-style video description detailing a video game's creative process, with numbered sections describing a Japanese animation project's design evolution.",-0.011280763275512418,24,-0.002364151313271945,34,-0.01079467279803592,21,-0.004608704349097659
541,160,603,258,eval,1,4,18,0.8889499505732108,-0.007746880623817565,0.6036038491714,"The sentence ""The game's levels were constructed using a hybrid 3D/2D process; characters were designed first, then animated.",-0.001073843772820826,78,-0.0064673265661067125,80,-0.01772786899702128,0,0.006150800181508376
542,160,603,258,eval,2,4,21,0.8889499505732108,-0.007717883102396961,0.516167226699743,"Models were built in"" lists specific technical details about the modeling workflow, with ""individual scenes"" and a method of creation expected.",-0.0214087873004013,4,-0.011527145287088647,57,-0.004369985426110556,37,0.00018433317405863736
543,160,603,258,eval,3,4,40,0.8889499505732108,-0.13826240117634003,0.8113945269680416,"Final token ""in"" ends an incomplete phrase (""Models were built in""), part of a list of modeling techniques (""Elements were modeled in""), expecting a noun like ""a 2D software"" or ""blocks and then rearranged"" or ""the game's own grid system.""",-0.10105289961179698,48,-0.09196652653442106,44,-0.10220828796956671,47,-0.27822418947867167
544,161,58,359,eval,0,3,19,0.9365982715743219,-0.0007754130184690622,0.47332272693757493,"Scientific article format with taxonomic description listing dinosaur species names and historical attribution, mixing paleontological evidence and naming conventions.",-0.006592225383151851,35,-0.04426884446921442,53,-0.009129458734803197,16,-0.0009641907537805139
545,161,58,359,eval,1,3,37,0.9365982715743219,-0.016355075847730438,0.7150176951992055,"The sentence structure ""Another specimen was the incomplete skeleton of Deinonychus antirrhopus, with a second specimen named US"" suggests a specific fossil catalog number or specimen designation from a museum collection, likely a second named American specimen.",-0.014680145184774562,8,-0.01157272268533771,13,-0.013721276097366175,20,-0.015214558952931556
546,161,58,359,eval,2,3,38,0.9365982715743219,-0.22610607447317743,0.8965579205891389,"Final token ""US"" is an abbreviation mid-sentence ("" specimen US""), part of a list of fossil specimen identifiers (""a specimen number: US""), strongly expecting a museum collection code or specimen designation like ""MV 1550"" or ""AMNH"" or ""CMNH.""",-0.2065950780916851,30,-0.015819757408780943,15,-0.2131793634911513,32,-0.17792376491843764
547,162,264,19,eval,0,3,18,0.932809381344513,0.006654195929488793,0.5261732930996815,"Wiki article format with structured metadata (""Song by Taylor Swift"") establishes a music entry describing a collaborative performance.",-0.009092794437436047,57,0.006243160072260001,1,0.0005917970570720188,67,0.010346012597575172
548,162,264,19,eval,1,3,39,0.932809381344513,-0.0018427373068854447,0.9034468893568032,"The phrase ""A 2005 song is a du"" strongly implies the word ""duet"" or ""duet song,"" completing the description of the artist's collaboration with another performer, likely naming the song's title or confirming the dual nature of the performance.",-0.024037471207462247,54,-0.017498963334728335,10,-0.024037471207462247,54,0.010105057116856275
549,162,264,19,eval,2,3,43,0.932809381344513,-0.026857997719082927,0.9291353683229427,"Final token ""du"" is a truncated word mid-definition (""a du""), part of a noun phrase describing the song's status (""This is a duet""), immediately requiring ""et song"" or ""ited song by Taylor Swift and another artist,"" continuing the definition of the collaborative work.",-0.02457261165126068,43,-0.024677336506967684,38,0.0032985540587928686,14,-0.019081565891647223
550,163,529,503,eval,0,3,24,0.8839294496882174,-0.0009506494131307219,0.46531695122431965,"Historical article format with numbered sections detailing a geopolitical conflict, listing military and political events of the Russian Empire's decline during the Napoleonic Wars.",-0.006065319159092364,78,-0.010164369648714255,66,-0.02050523825784012,61,-0.010744548427566225
551,163,529,503,eval,1,3,39,0.8839294496882174,-0.0075014028991197135,0.8703541921885727,"The sentence ending ""Afterward, the resistance against the imperial forces grew stronger under the leadership of Emperor Alexander I and his generals and others"" describes a list of opposition actions, with ""others"" suggesting a concluding clause about military reversals.",-0.023658211186266764,62,-0.035966821432642404,33,-0.02136391673412985,58,-0.004404996743835876
552,163,529,503,eval,2,3,39,0.8839294496882174,-0.02201642368871326,0.8500959300514072,"Final token ""others"" ends an incomplete list (""by General Lambert, Ivan Yakovlev and others and others""), part of a clause describing military efforts and resistance activities, expecting continuation like ""in the mid-1810s"" or ""who defeated the invasion"" or similar.",-0.03101660774817605,6,-0.05525799729547898,52,-0.04000167334955418,34,-0.1192020985163661
553,164,486,268,eval,0,4,27,0.7185959653579632,-0.010261267502011173,0.4633585244938735,"Wiki format with structured metadata fields (""Wikipedia article"") presenting a character name with dates and facts about a historical figure, suggesting a search result or trivia format.",-0.009350470382938791,7,-0.0006566838271292452,36,-0.0564531325044928,45,0.00344394343180332
554,164,486,268,eval,1,4,11,0.7185959653579632,0.004583985933042878,0.5110634660842793,"The phrase ""Is the name 'John Smith' a valid Wikipedia article?",-0.005489386486683401,55,-0.04331092317007457,74,0.0034614204403361493,22,0.003056276791962409
555,164,486,268,eval,2,4,18,0.7185959653579632,-0.0034820369395801576,0.592554434319118,"The date '2012-03-15'..."" mirrors the pattern of listing multiple attributes, implying the same question about the name's components.",-0.03852893309010075,69,-0.022889568335526578,44,-0.022646898863803777,50,-0.007067937180523898
556,164,486,268,eval,3,4,32,0.7185959653579632,-0.16008464812140455,0.5960631610903248,"Final token ""post- "" is mid-number in ""T-12-03-15 and the date 1-..."" continuing the truncated date pattern, strongly expecting "" -15?"" or "" -15th?"" to complete the second question about the concept.",-0.12228099863485176,40,-2.119091111907334e-05,12,-0.014860687672379913,31,-0.06659644074718107
557,165,85,332,eval,0,3,21,0.896738184698408,0.003748199078355552,0.44326865959655576,"Sports boxing statistics format with numbered results listing career achievements for Canadian tennis player Milos Tezak, detailing tournament performances and rankings.",0.0032539236906268254,35,-0.0125645463714531,83,0.0015111656707034182,14,-0.007166071818653474
558,165,85,332,eval,1,3,40,0.896738184698408,-0.015019022578318775,0.6822285769196201,"The sentence ending ""In the 2011 Asian Games the Canadian team finished second in the World Military Games and the team also defended"" is mid-clause describing a championship title win and a prior achievement by the Korea team's women's team.",-0.005599386517849525,29,-0.006407821988519746,18,-0.005599386517849525,29,-0.02725349850712977
559,165,85,332,eval,2,3,45,0.896738184698408,-0.22730091441657474,0.8522114336550636,"Final token ""defended"" ends an incomplete clause (""where the team had successfully defended""), part of a list of accomplishments (""when the team also when Korea had successfully defended their World Championship title...""), expecting ""their gold medal"" or ""their previous championship title"" or ""their championship points.""",-0.033680670866311324,18,-0.1856154879934594,42,-0.02927880629348867,19,-0.23096458322544433
560,166,498,97,eval,0,4,21,0.8138459147205434,-0.03986577317051698,0.3039440534128622,"Wikipedia article format with formal definition of directed acyclic graphs, following a standard mathematical definition pattern with quoted definitions from Wikipedia.",-0.005898321676491625,72,-0.014537880454243646,32,-0.00747895991044667,55,-0.0054096888725112535
561,166,498,97,eval,1,4,39,0.8138459147205434,-0.028362371474949355,0.6736952277219614,"The sentence structure ""A directed graph is a DAG if and only if it contains no cycles ; equivalently , "" mirrors a well-known characterization of DAGs, listing the two equivalent definitions of acyclicity, implying the second definition follows.",-0.02177549818683211,15,-0.03847385318242025,32,-0.08057061876534,51,-0.02967774176988469
562,166,498,97,eval,2,4,18,0.8138459147205434,-0.012338131194675084,0.4087976233442413,"Final token "" , "" is mid-definition after ""Equivalently , "" continuing the quoted definition list (""Thus ,...",-0.006909430737064515,6,-0.009293385859608594,7,-0.01201481509422997,34,-0.008233558437502175
563,166,498,97,eval,3,4,29,0.8138459147205434,-0.021924091627243514,0.5171496856775692,"Alternatively ,""), strongly expecting ""a DAG is a directed graph that can be reached from a root"" or ""the DAG's adjacency graph is a directed acyclic graph"" or similar.",-0.04885860112073348,69,-0.028887323175768254,28,-0.011958232963720561,42,-0.048075221850034655
564,167,424,331,eval,0,3,22,0.9109389179188779,-0.022871840626180417,0.46629954927267675,"Wikipedia-style Canadian geography article with numbered entries describing a lake and river system, listing historical and ecological details about the Kananaskis River.",-0.024856801859099442,14,-0.024872160987374325,22,-0.015224572223327959,74,-0.003391544293048332
565,167,424,331,eval,1,3,40,0.9109389179188779,-0.018816908354656325,0.6893405844011684,"The sentence structure ""The Long Lake is a long narrow lake north of the town, with a length of"" continues a distance/dimension fact about the Lake of Two Hills, likely providing another geographic measurement or feature detail about the lake.",-0.0352879144763143,14,-0.014109728495102059,31,-0.18500393734513454,51,-0.013156943420206346
566,167,424,331,eval,2,3,46,0.9109389179188779,-0.20699613917214243,0.8457540142567643,"Final token ""  "" opens a numeric measurement mid-value (""Its length is approximately ""), part of a second dimension fact (""The lake is about""), immediately requiring a numeric value like ""15 km long"" or ""a narrow lake basin with"" or ""16 km² area,"" continuing lake description.",-0.07498753553203485,30,-0.18361715556871439,49,-0.03204701262153453,11,-0.1390255825989618
567,168,205,300,eval,0,3,23,0.9160499448691369,-0.04572021550965,0.5060176599199273,"Japanese manga article format with translation notes discussing a romantic comedy series, detailing character development and plot issues around the manga's serialization schedule.",-0.00959088091393323,11,-0.010399709501701104,63,-0.002212513067531785,44,-0.008936866883821892
568,168,205,300,eval,1,3,46,0.9160499448691369,-0.004414030056898777,0.799062827212795,"The sentence structure ""Although the author struggled to keep up with her writing schedule, she found it difficult to maintain a weekly pace and had to cut back on a"" suggests a quoted statement about the writer's workload or consistency, continuing a critique of chapter output.",-0.01639516658797313,17,-0.004969850249975538,22,-0.004732577476518562,31,-0.024448443021550248
569,168,205,300,eval,2,3,43,0.9160499448691369,-0.05003315519428175,0.838670709121715,"Final token ""a"" is an indefinite article mid-clause (""maintain up kept up a""), part of a clause listing constraints (""While struggling to maintain a pace, he couldn't keep up a""), expecting a noun like ""consistent plot"" or ""monthly output rate"" or ""daily writing.""",-0.015773532001432056,45,-0.021480463086116952,17,-0.03290711197756069,57,-0.03892440107310391
570,169,263,381,eval,0,3,20,0.9533332633883294,-0.010865163017029777,0.3971108527469289,"Wiki article format with descriptive prose about Filipino film, listing artistic qualities and historical context with a specific film entry.",-0.010586187033921779,64,-0.007417690295905666,30,-0.007676551735060433,13,-0.0040960291933811455
571,169,263,381,eval,1,3,45,0.9533332633883294,-0.014252193367395916,0.8247490712619331,"The phrase ""Another Filipino actor who was also involved was Herman Bal"" appears to be a name or attribution, likely referencing a Dutch film company or director's name with a historical footnote about censorship or production context, suggesting a parenthetical reference or quotation mark follows.",-0.018852968208527998,26,-0.011990479010315025,21,-0.0775822859287536,53,-0.011796891763901307
572,169,263,381,eval,2,3,37,0.9533332633883294,-0.05394763691022586,0.9204670843491892,"Final token ""Bal"" is a truncated surname mid-phrase (""Herman Bal""), part of a name list or attribution clause (""The late Dutch filmmaker Herman Bal""), strongly expecting completion like ""boom"" or ""man's"" or ""Schwarz's"" or ""Koek's"" artistic influences.",-0.010726107430614862,14,-0.011496931855274006,20,-0.02304256503884572,41,-0.012485268254795234
573,170,282,47,eval,0,3,22,0.906095090841974,-0.011433713427142056,0.5163527870942144,"Historical biography format with scholarly attribution, listing titles and dates for an English archbishop, suggesting a medieval document about Thomas of Lancaster.",-0.06780061711005181,58,-0.03345608823537616,61,-0.001539419846775636,37,-0.005977400143474698
574,170,282,47,eval,1,3,33,0.906095090841974,-0.00415522540832558,0.671561244176367,"The phrase ""The Vita of William de Warenne, who became Chancellor of England in 10"" implies a second date or career event sequence, likely referencing Henry I's political career or a predecessor's appointment.",-0.007889873948529469,30,-0.005381136113472906,20,-0.0066485625474262955,10,-0.007476855225221568
575,170,282,47,eval,2,3,38,0.906095090841974,-0.180660599629051,0.88863187696682,"Final token ""10"" is mid-number in a date range (""10""), part of a parenthetical date sequence (""appointed as Chancellor in 10""), strongly expecting ""88"" or ""975"" or ""78,"" continuing the historical dates of the Norman court's political maneuvering.",-0.0048864106437278565,22,-0.020557553038458853,0,-0.006917090435640261,8,-0.019412341752673035
576,171,21,150,eval,0,3,23,0.8652746646088209,-0.008556343212674844,0.45687064709987424,"Music article format with quoted lyrics and historical context detailing a band's album release strategy, listing promotional details about David Bowie's ""Diamond Dogs.""",-0.027491709330862868,66,0.007497698369467676,79,-0.03256593108024908,52,0.005869814322609468
577,171,21,150,eval,1,3,42,0.8652746646088209,-0.015958735139201652,0.7358724824454014,"The sentence ending ""Additionally, Capitol Records delayed the album's release due to Columbia Records refusing to release the band's next single, with EMI threatening to not release"" suggests a parenthetical clause about contractual or business reasons, continuing a list of prior issues.",-0.013225460615675977,14,-0.04490648234464534,4,-0.05739440479977764,36,-0.02737341437602725
578,171,21,150,eval,2,3,39,0.8652746646088209,-0.09905757882940003,0.8019251901456794,"Final token ""release"" ends an incomplete clause (""because EMI refused to release...with Columbia not willing to release""), expecting a noun phrase like ""the album"" or ""it on their own"" or ""the remaining tracks"" or ""the album from the label.""",-0.09471702134892668,63,-0.010889070167239168,17,-0.02250486081891445,9,-0.20824431986812286
579,172,448,150,eval,0,4,20,0.9240371641915289,-0.0032580156154796702,0.5408614971250242,"British military history reference article with technical specifications of a World War II British aircraft, describing design and production details.",0.004401232833506574,22,0.0015247443142286654,10,-0.001210582262070603,29,-0.00128876118574206
580,172,448,150,eval,1,4,21,0.9240371641915289,0.0036723693734224128,0.5565919783954545,"The sentence structure ""The aircraft was withdrawn from production in December 1942 but work continued on the Avro Lincoln's development programme.",0.002073353226964114,12,-0.004086391406680767,39,-0.009197378523974509,51,0.0010179699290355781
581,172,448,150,eval,2,4,18,0.9240371641915289,-0.0041019355879327035,0.7135132584260615,"In 19"" implies a date event or decision, completing a historical clause about wartime urgency or cancellation timing.",-0.006290376076293125,36,0.004958279770831409,24,0.004661519902187661,23,-0.0025310634856425818
582,172,448,150,eval,3,4,38,0.9240371641915289,-0.09350461354854944,0.8810192820557371,"Final token ""19"" is mid-number in ""in 19,"" part of a date specification clause (""Decision was made in December 19""), strongly expecting ""43"" or ""44"" to complete the year, likely followed by ""43, the Ministry delayed the test.""",-0.053213231853680765,48,-0.009705669946194595,12,-0.013237042196710624,26,-0.10239756832443458
583,173,474,151,eval,0,3,22,0.9019273420170179,-0.003301297721269081,0.4838280516715346,"Historical weather article format with numbered facts detailing a tropical storm's path and intensity, establishing chronological narrative about Hurricane Tropical Storm 1995.",-0.007823720412088564,61,-0.01375991864510917,18,-0.008110873162206378,12,-0.0035851643862386817
584,173,474,151,eval,1,3,39,0.9019273420170179,-0.020898409158248032,0.8724899100139242,"The sentence structure ""While initial reports stated that the storm did dissolve, it was reported that the system diss"" implies a second claim about the storm's final fate or disappearance status, likely referencing the track chart or dissipation date.",-0.020480859662294515,50,-0.024842848718603316,54,-0.021639113354772643,30,-0.014991952053899693
